observed_at,window_start,window_end,brawler_id,mode_id,map_id,trophy_bucket,brawler_battles,brawler_wins,stratum_battles,stratum_slots,source_id
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,5348,2118,9918,99180,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,4198,1760,9918,99180,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,21,6,35,350,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,CROW,showdown,RockwallBrawl,high,16,3,35,350,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,17,6,35,350,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,PIPER,showdown,RockwallBrawl,high,15,5,35,350,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,SPIKE,gemGrab,NewRotationMap,mid,5923,3314,16978,101868,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,CROW,gemGrab,NewRotationMap,mid,4847,2531,16978,101868,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,ELPRIMO,gemGrab,NewRotationMap,mid,5525,2703,16978,101868,fixture-synthetic-v1
2026-08-19T00:00:00Z,2026-08-10T00:00:00Z,2026-08-17T00:00:00Z,PIPER,gemGrab,NewRotationMap,mid,4396,2283,16978,101868,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1770,939,5396,32376,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1383,647,5396,32376,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,1735,985,5396,32376,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1327,637,5396,32376,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,3577,1908,10517,63102,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,3302,1571,10517,63102,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,3100,1686,10517,63102,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,2697,1331,10517,63102,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,404,223,1155,6930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,BackyardBowl,high,352,162,1155,6930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,335,179,1155,6930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,265,130,1155,6930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1914,995,5684,34104,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,PinholePunt,low,1493,711,5684,34104,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,1983,1141,5684,34104,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1586,822,5684,34104,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,3499,1867,9869,59214,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2860,1443,9869,59214,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,3275,1840,9869,59214,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,2476,1330,9869,59214,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,444,253,1166,6996,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,PinholePunt,high,372,189,1166,6996,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,382,189,1166,6996,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,PinholePunt,high,309,150,1166,6996,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,1887,920,4747,28482,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,SneakySneak,low,1512,730,4747,28482,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1703,909,4747,28482,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1085,508,4747,28482,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,3651,1869,10618,63708,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,SneakySneak,mid,2872,1397,10618,63708,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,3532,1894,10618,63708,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2972,1433,10618,63708,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,506,281,1553,9318,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,brawlBall,SneakySneak,high,414,205,1553,9318,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,high,523,285,1553,9318,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,brawlBall,SneakySneak,high,417,224,1553,9318,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,HardRockMine,low,1592,893,4657,27942,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,HardRockMine,low,1332,646,4657,27942,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,low,1669,875,4657,27942,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,HardRockMine,low,1214,651,4657,27942,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,HardRockMine,mid,3507,1985,8765,52590,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,HardRockMine,mid,2246,1180,8765,52590,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,mid,2647,1339,8765,52590,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,HardRockMine,mid,2407,1269,8765,52590,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,HardRockMine,high,504,307,1556,9336,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,HardRockMine,high,481,255,1556,9336,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,HardRockMine,high,558,261,1556,9336,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,HardRockMine,high,404,215,1556,9336,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,low,2279,1214,5627,33762,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,DoubleSwoosh,low,1584,772,5627,33762,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,low,1757,867,5627,33762,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,low,1552,821,5627,33762,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,mid,3462,1856,8998,53988,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,DoubleSwoosh,mid,2311,1121,8998,53988,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,mid,3165,1552,8998,53988,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,mid,2326,1168,8998,53988,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,DoubleSwoosh,high,534,312,1333,7998,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,DoubleSwoosh,high,365,188,1333,7998,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,DoubleSwoosh,high,455,210,1333,7998,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,DoubleSwoosh,high,322,181,1333,7998,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,UndermineGG,low,1690,935,4845,29070,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,UndermineGG,low,1512,751,4845,29070,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,low,1701,839,4845,29070,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,UndermineGG,low,1389,698,4845,29070,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,UndermineGG,mid,3320,1884,10135,60810,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,UndermineGG,mid,2965,1557,10135,60810,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,mid,3675,1835,10135,60810,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,UndermineGG,mid,2477,1280,10135,60810,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,UndermineGG,high,599,350,1491,8946,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,UndermineGG,high,424,251,1491,8946,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,UndermineGG,high,457,216,1491,8946,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,UndermineGG,high,415,225,1491,8946,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,SkullCreek,low,3156,1324,5289,52890,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,SkullCreek,low,2616,1160,5289,52890,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,SkullCreek,low,2835,1173,5289,52890,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,SkullCreek,low,2175,932,5289,52890,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,SkullCreek,mid,6606,2833,10393,103930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,SkullCreek,mid,4841,2215,10393,103930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,SkullCreek,mid,5732,2298,10393,103930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,SkullCreek,mid,4174,1709,10393,103930,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,SkullCreek,high,891,423,1440,14400,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,SkullCreek,high,690,332,1440,14400,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,SkullCreek,high,780,302,1440,14400,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,SkullCreek,high,652,262,1440,14400,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,FeastOrFamine,low,2931,1088,5385,53850,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,FeastOrFamine,low,2435,1048,5385,53850,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,low,3266,1326,5385,53850,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,FeastOrFamine,low,2379,951,5385,53850,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,FeastOrFamine,mid,4628,1917,8145,81450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,FeastOrFamine,mid,3611,1593,8145,81450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,mid,5007,1946,8145,81450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,FeastOrFamine,mid,3713,1493,8145,81450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,FeastOrFamine,high,976,420,1545,15450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,FeastOrFamine,high,688,305,1545,15450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,FeastOrFamine,high,925,343,1545,15450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,FeastOrFamine,high,736,315,1545,15450,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,RockwallBrawl,low,3092,1265,4528,45280,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,RockwallBrawl,low,2321,1030,4528,45280,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,low,2660,1052,4528,45280,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,RockwallBrawl,low,1785,750,4528,45280,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,RockwallBrawl,mid,4660,1940,8347,83470,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,RockwallBrawl,mid,4232,1920,8347,83470,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,mid,4123,1574,8347,83470,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,RockwallBrawl,mid,3568,1482,8347,83470,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,showdown,RockwallBrawl,high,17,9,33,330,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,showdown,RockwallBrawl,high,15,4,33,330,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,showdown,RockwallBrawl,high,17,6,33,330,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,showdown,RockwallBrawl,high,14,5,33,330,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,SPIKE,gemGrab,NewRotationMap,mid,6018,3328,16888,101328,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,CROW,gemGrab,NewRotationMap,mid,5183,2729,16888,101328,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,ELPRIMO,gemGrab,NewRotationMap,mid,4953,2434,16888,101328,fixture-synthetic-v1
2026-08-26T00:00:00Z,2026-08-17T00:00:00Z,2026-08-24T00:00:00Z,PIPER,gemGrab,NewRotationMap,mid,4180,2231,16888,101328,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,BackyardBowl,low,1750,886,4381,26286,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,BackyardBowl,low,1189,551,4381,26286,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,low,1342,728,4381,26286,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,BackyardBowl,low,1031,512,4381,26286,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,BackyardBowl,mid,3328,1760,8497,50982,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,BackyardBowl,mid,2266,1111,8497,50982,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,mid,3052,1665,8497,50982,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,BackyardBowl,mid,2014,992,8497,50982,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,BackyardBowl,high,615,345,1625,9750,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,BackyardBowl,high,471,248,1625,9750,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,BackyardBowl,high,543,291,1625,9750,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,BackyardBowl,high,395,196,1625,9750,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,PinholePunt,low,1889,957,5665,33990,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,PinholePunt,low,1581,757,5665,33990,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,low,1718,952,5665,33990,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,PinholePunt,low,1556,818,5665,33990,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,PinholePunt,mid,3513,1878,9536,57216,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,PinholePunt,mid,2822,1410,9536,57216,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,mid,2782,1535,9536,57216,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,PinholePunt,mid,2461,1280,9536,57216,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,PinholePunt,high,576,314,1611,9666,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,PinholePunt,high,432,225,1611,9666,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,PinholePunt,high,485,275,1611,9666,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,PinholePunt,high,384,200,1611,9666,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,SneakySneak,low,2251,1147,5671,34026,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,SneakySneak,low,1616,773,5671,34026,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,low,1839,1011,5671,34026,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,SneakySneak,low,1376,658,5671,34026,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,SneakySneak,mid,3666,1934,9951,59706,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,CROW,brawlBall,SneakySneak,mid,3013,1409,9951,59706,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,ELPRIMO,brawlBall,SneakySneak,mid,3380,1837,9951,59706,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,PIPER,brawlBall,SneakySneak,mid,2790,1348,9951,59706,fixture-synthetic-v1
2026-09-02T00:00:00Z,2026-08-24T00:00:00Z,2026-08-31T00:00:00Z,SPIKE,brawlBall,SneakySneak,high,635,333,1605,9630,fixture-synthetic-v1
